id,req_company_name,req_cik,req_url,ret_cik,ret_company_name,ret_description,ret_filing_date,ret_sec_accession_number,ret_title,ret_url
5408,PRAXAIR INC,884905,http://www.sec.gov/Archives/edgar/data/884905/000088490514000072/0000884905-14-000072-index.htm,884905,PRAXAIR INC,praxair2013formsd.htm,2014-06-02 14:01:45,0000884905-14-000072,"PRAXAIR, INC. 2013 FORM SD",https://www.sec.gov/Archives/edgar/data/884905/000088490514000072/praxair2013formsd.htm
5409,PRAXAIR INC,884905,http://www.sec.gov/Archives/edgar/data/884905/000088490514000072/0000884905-14-000072-index.htm,884905,PRAXAIR INC,exhibit101.htm,2014-06-02 14:01:45,0000884905-14-000072,"PRAXAIR, INC. 2013 CONFLICT MINERALS REPORT",https://www.sec.gov/Archives/edgar/data/884905/000088490514000072/exhibit101.htm
5410,PRAXAIR INC,884905,http://www.sec.gov/Archives/edgar/data/884905/000088490514000072/0000884905-14-000072-index.htm,884905,PRAXAIR INC,0000884905-14-000072.txt,2014-06-02 14:01:45,0000884905-14-000072,Complete submission text file,https://www.sec.gov/Archives/edgar/data/884905/000088490514000072/0000884905-14-000072.txt
5411,PRAXAIR INC,884905,http://www.sec.gov/Archives/edgar/data/884905/000088490515000065/0000884905-15-000065-index.htm,884905,PRAXAIR INC,praxair2014formsd.htm,2015-05-22 12:49:31,0000884905-15-000065,"PRAXAIR, INC. 2014 FORM SD",https://www.sec.gov/Archives/edgar/data/884905/000088490515000065/praxair2014formsd.htm
5412,PRAXAIR INC,884905,http://www.sec.gov/Archives/edgar/data/884905/000088490515000065/0000884905-15-000065-index.htm,884905,PRAXAIR INC,a123114exhibit101.htm,2015-05-22 12:49:31,0000884905-15-000065,"PRAXAIR, INC. 2014 CONFLICT MINERALS REPORT",https://www.sec.gov/Archives/edgar/data/884905/000088490515000065/a123114exhibit101.htm
5413,PRAXAIR INC,884905,http://www.sec.gov/Archives/edgar/data/884905/000088490515000065/0000884905-15-000065-index.htm,884905,PRAXAIR INC,0000884905-15-000065.txt,2015-05-22 12:49:31,0000884905-15-000065,Complete submission text file,https://www.sec.gov/Archives/edgar/data/884905/000088490515000065/0000884905-15-000065.txt
5414,MAGICJACK VOCALTEC LTD,1005699,http://www.sec.gov/Archives/edgar/data/1005699/000117891314001962/0001178913-14-001962-index.htm,1005699,MAGICJACK VOCALTEC LTD,zk1415047.htm,2014-06-02 16:27:47,0001178913-14-001962,,https://www.sec.gov/Archives/edgar/data/1005699/000117891314001962/zk1415047.htm
5415,MAGICJACK VOCALTEC LTD,1005699,http://www.sec.gov/Archives/edgar/data/1005699/000117891314001962/0001178913-14-001962-index.htm,1005699,MAGICJACK VOCALTEC LTD,exhibit_1-01.htm,2014-06-02 16:27:47,0001178913-14-001962,CONFLICT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/1005699/000117891314001962/exhibit_1-01.htm
5416,MAGICJACK VOCALTEC LTD,1005699,http://www.sec.gov/Archives/edgar/data/1005699/000117891314001962/0001178913-14-001962-index.htm,1005699,MAGICJACK VOCALTEC LTD,0001178913-14-001962.txt,2014-06-02 16:27:47,0001178913-14-001962,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1005699/000117891314001962/0001178913-14-001962.txt
5417,MAGICJACK VOCALTEC LTD,1005699,http://www.sec.gov/Archives/edgar/data/1005699/000117891315001877/0001178913-15-001877-index.htm,1005699,MAGICJACK VOCALTEC LTD,zk1516868.htm,2015-06-01 11:44:34,0001178913-15-001877,,https://www.sec.gov/Archives/edgar/data/1005699/000117891315001877/zk1516868.htm
5418,MAGICJACK VOCALTEC LTD,1005699,http://www.sec.gov/Archives/edgar/data/1005699/000117891315001877/0001178913-15-001877-index.htm,1005699,MAGICJACK VOCALTEC LTD,img001.jpg,2015-06-01 11:44:34,0001178913-15-001877,GRAPHIC,https://www.sec.gov/Archives/edgar/data/1005699/000117891315001877/img001.jpg
5419,MAGICJACK VOCALTEC LTD,1005699,http://www.sec.gov/Archives/edgar/data/1005699/000117891315001877/0001178913-15-001877-index.htm,1005699,MAGICJACK VOCALTEC LTD,0001178913-15-001877.txt,2015-06-01 11:44:34,0001178913-15-001877,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1005699/000117891315001877/0001178913-15-001877.txt
5420,NORTHWEST PIPE CO,1001385,http://www.sec.gov/Archives/edgar/data/1001385/000119312514220802/0001193125-14-220802-index.htm,1001385,NORTHWEST PIPE CO,d722935dsd.htm,2014-06-02 06:10:07,0001193125-14-220802,FORM SD,https://www.sec.gov/Archives/edgar/data/1001385/000119312514220802/d722935dsd.htm
5421,NORTHWEST PIPE CO,1001385,http://www.sec.gov/Archives/edgar/data/1001385/000119312514220802/0001193125-14-220802-index.htm,1001385,NORTHWEST PIPE CO,0001193125-14-220802.txt,2014-06-02 06:10:07,0001193125-14-220802,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1001385/000119312514220802/0001193125-14-220802.txt
5422,NORTHWEST PIPE CO,1001385,http://www.sec.gov/Archives/edgar/data/1001385/000119312515208549/0001193125-15-208549-index.htm,1001385,NORTHWEST PIPE CO,d937481dsd.htm,2015-06-01 13:32:36,0001193125-15-208549,FORM SD,https://www.sec.gov/Archives/edgar/data/1001385/000119312515208549/d937481dsd.htm
5423,NORTHWEST PIPE CO,1001385,http://www.sec.gov/Archives/edgar/data/1001385/000119312515208549/0001193125-15-208549-index.htm,1001385,NORTHWEST PIPE CO,0001193125-15-208549.txt,2015-06-01 13:32:36,0001193125-15-208549,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1001385/000119312515208549/0001193125-15-208549.txt
5424,"GENMARK DIAGNOSTICS, INC.",1487371,http://www.sec.gov/Archives/edgar/data/1487371/000144530514002412/0001445305-14-002412-index.htm,1487371,"GenMark Diagnostics, Inc.",genmarkformsd53014final.htm,2014-05-30 16:30:51,0001445305-14-002412,SD,https://www.sec.gov/Archives/edgar/data/1487371/000144530514002412/genmarkformsd53014final.htm
5425,"GENMARK DIAGNOSTICS, INC.",1487371,http://www.sec.gov/Archives/edgar/data/1487371/000144530514002412/0001445305-14-002412-index.htm,1487371,"GenMark Diagnostics, Inc.",genmarkdiagnosticsincconfl.htm,2014-05-30 16:30:51,0001445305-14-002412,EXHIBIT,https://www.sec.gov/Archives/edgar/data/1487371/000144530514002412/genmarkdiagnosticsincconfl.htm
5426,"GENMARK DIAGNOSTICS, INC.",1487371,http://www.sec.gov/Archives/edgar/data/1487371/000144530514002412/0001445305-14-002412-index.htm,1487371,"GenMark Diagnostics, Inc.",0001445305-14-002412.txt,2014-05-30 16:30:51,0001445305-14-002412,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1487371/000144530514002412/0001445305-14-002412.txt
5427,"GENMARK DIAGNOSTICS, INC.",1487371,http://www.sec.gov/Archives/edgar/data/1487371/000148737115000069/0001487371-15-000069-index.htm,1487371,"GenMark Diagnostics, Inc.",gnmkformsd52915.htm,2015-05-29 16:33:32,0001487371-15-000069,SD,https://www.sec.gov/Archives/edgar/data/1487371/000148737115000069/gnmkformsd52915.htm
5428,"GENMARK DIAGNOSTICS, INC.",1487371,http://www.sec.gov/Archives/edgar/data/1487371/000148737115000069/0001487371-15-000069-index.htm,1487371,"GenMark Diagnostics, Inc.",exhibit101.htm,2015-05-29 16:33:32,0001487371-15-000069,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1487371/000148737115000069/exhibit101.htm
5429,"GENMARK DIAGNOSTICS, INC.",1487371,http://www.sec.gov/Archives/edgar/data/1487371/000148737115000069/0001487371-15-000069-index.htm,1487371,"GenMark Diagnostics, Inc.",0001487371-15-000069.txt,2015-05-29 16:33:32,0001487371-15-000069,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1487371/000148737115000069/0001487371-15-000069.txt
5430,"TERADYNE, INC",97210,http://www.sec.gov/Archives/edgar/data/97210/000119312514219845/0001193125-14-219845-index.htm,97210,"TERADYNE, INC",d732436dsd.htm,2014-05-30 16:07:00,0001193125-14-219845,FORM SD,https://www.sec.gov/Archives/edgar/data/97210/000119312514219845/d732436dsd.htm
5431,"TERADYNE, INC",97210,http://www.sec.gov/Archives/edgar/data/97210/000119312514219845/0001193125-14-219845-index.htm,97210,"TERADYNE, INC",d732436dex102.htm,2014-05-30 16:07:00,0001193125-14-219845,EX-1.02,https://www.sec.gov/Archives/edgar/data/97210/000119312514219845/d732436dex102.htm
5432,"TERADYNE, INC",97210,http://www.sec.gov/Archives/edgar/data/97210/000119312514219845/0001193125-14-219845-index.htm,97210,"TERADYNE, INC",0001193125-14-219845.txt,2014-05-30 16:07:00,0001193125-14-219845,Complete submission text file,https://www.sec.gov/Archives/edgar/data/97210/000119312514219845/0001193125-14-219845.txt
5433,"TERADYNE, INC",97210,http://www.sec.gov/Archives/edgar/data/97210/000119312515195096/0001193125-15-195096-index.htm,97210,"TERADYNE, INC",d929799dsd.htm,2015-05-20 16:06:00,0001193125-15-195096,FORM SD,https://www.sec.gov/Archives/edgar/data/97210/000119312515195096/d929799dsd.htm
5434,"TERADYNE, INC",97210,http://www.sec.gov/Archives/edgar/data/97210/000119312515195096/0001193125-15-195096-index.htm,97210,"TERADYNE, INC",d929799dex101.htm,2015-05-20 16:06:00,0001193125-15-195096,EX-1.01,https://www.sec.gov/Archives/edgar/data/97210/000119312515195096/d929799dex101.htm
5435,"TERADYNE, INC",97210,http://www.sec.gov/Archives/edgar/data/97210/000119312515195096/0001193125-15-195096-index.htm,97210,"TERADYNE, INC",0001193125-15-195096.txt,2015-05-20 16:06:00,0001193125-15-195096,Complete submission text file,https://www.sec.gov/Archives/edgar/data/97210/000119312515195096/0001193125-15-195096.txt
5436,SCOTTS MIRACLE-GRO CO,825542,http://www.sec.gov/Archives/edgar/data/825542/000144398415000015/0001443984-15-000015-index.htm,825542,SCOTTS MIRACLE-GRO CO,smg2015-06x01sdconflictmin.htm,2015-06-01 17:09:30,0001443984-15-000015,SD,https://www.sec.gov/Archives/edgar/data/825542/000144398415000015/smg2015-06x01sdconflictmin.htm
5437,SCOTTS MIRACLE-GRO CO,825542,http://www.sec.gov/Archives/edgar/data/825542/000144398415000015/0001443984-15-000015-index.htm,825542,SCOTTS MIRACLE-GRO CO,0001443984-15-000015.txt,2015-06-01 17:09:30,0001443984-15-000015,Complete submission text file,https://www.sec.gov/Archives/edgar/data/825542/000144398415000015/0001443984-15-000015.txt
5438,ROGERS CORP,84748,http://www.sec.gov/Archives/edgar/data/84748/000091476014000034/0000914760-14-000034-index.htm,84748,ROGERS CORP,r76996_formsd.htm,2014-06-02 16:04:12,0000914760-14-000034,,https://www.sec.gov/Archives/edgar/data/84748/000091476014000034/r76996_formsd.htm
5439,ROGERS CORP,84748,http://www.sec.gov/Archives/edgar/data/84748/000091476014000034/0000914760-14-000034-index.htm,84748,ROGERS CORP,0000914760-14-000034.txt,2014-06-02 16:04:12,0000914760-14-000034,Complete submission text file,https://www.sec.gov/Archives/edgar/data/84748/000091476014000034/0000914760-14-000034.txt
5440,ROGERS CORP,84748,http://www.sec.gov/Archives/edgar/data/84748/000115752315001934/0001157523-15-001934-index.htm,84748,ROGERS CORP,a51112529.htm,2015-05-28 16:01:47,0001157523-15-001934,ROGERS CORP. SD,https://www.sec.gov/Archives/edgar/data/84748/000115752315001934/a51112529.htm
5441,ROGERS CORP,84748,http://www.sec.gov/Archives/edgar/data/84748/000115752315001934/0001157523-15-001934-index.htm,84748,ROGERS CORP,0001157523-15-001934.txt,2015-05-28 16:01:47,0001157523-15-001934,Complete submission text file,https://www.sec.gov/Archives/edgar/data/84748/000115752315001934/0001157523-15-001934.txt
5442,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,943452,http://www.sec.gov/Archives/edgar/data/943452/000119312514222448/0001193125-14-222448-index.htm,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,d733514dsd.htm,2014-06-02 16:54:52,0001193125-14-222448,FORM SD,https://www.sec.gov/Archives/edgar/data/943452/000119312514222448/d733514dsd.htm
5443,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,943452,http://www.sec.gov/Archives/edgar/data/943452/000119312514222448/0001193125-14-222448-index.htm,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,d733514dex102.htm,2014-06-02 16:54:52,0001193125-14-222448,EX-1.02,https://www.sec.gov/Archives/edgar/data/943452/000119312514222448/d733514dex102.htm
5444,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,943452,http://www.sec.gov/Archives/edgar/data/943452/000119312514222448/0001193125-14-222448-index.htm,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,0001193125-14-222448.txt,2014-06-02 16:54:52,0001193125-14-222448,Complete submission text file,https://www.sec.gov/Archives/edgar/data/943452/000119312514222448/0001193125-14-222448.txt
5445,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,943452,http://www.sec.gov/Archives/edgar/data/943452/000119312515208752/0001193125-15-208752-index.htm,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,d934326dsd.htm,2015-06-01 14:47:33,0001193125-15-208752,FORM SD,https://www.sec.gov/Archives/edgar/data/943452/000119312515208752/d934326dsd.htm
5446,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,943452,http://www.sec.gov/Archives/edgar/data/943452/000119312515208752/0001193125-15-208752-index.htm,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,d934326dex101.htm,2015-06-01 14:47:33,0001193125-15-208752,EX-1.01,https://www.sec.gov/Archives/edgar/data/943452/000119312515208752/d934326dex101.htm
5447,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,943452,http://www.sec.gov/Archives/edgar/data/943452/000119312515208752/0001193125-15-208752-index.htm,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,0001193125-15-208752.txt,2015-06-01 14:47:33,0001193125-15-208752,Complete submission text file,https://www.sec.gov/Archives/edgar/data/943452/000119312515208752/0001193125-15-208752.txt
5448,TWIN DISC INC,100378,http://www.sec.gov/Archives/edgar/data/100378/000114036114023767/0001140361-14-023767-index.htm,100378,TWIN DISC INC,formsd.htm,2014-05-30 16:12:24,0001140361-14-023767,TWIN DISC INCORPORATED SD 12-31-2013,https://www.sec.gov/Archives/edgar/data/100378/000114036114023767/formsd.htm
5449,TWIN DISC INC,100378,http://www.sec.gov/Archives/edgar/data/100378/000114036114023767/0001140361-14-023767-index.htm,100378,TWIN DISC INC,0001140361-14-023767.txt,2014-05-30 16:12:24,0001140361-14-023767,Complete submission text file,https://www.sec.gov/Archives/edgar/data/100378/000114036114023767/0001140361-14-023767.txt
5450,TWIN DISC INC,100378,http://www.sec.gov/Archives/edgar/data/100378/000114036115022640/0001140361-15-022640-index.htm,100378,TWIN DISC INC,formsd.htm,2015-06-01 16:30:34,0001140361-15-022640,TWIN DISC INCORPORATED SD 12-31-2014,https://www.sec.gov/Archives/edgar/data/100378/000114036115022640/formsd.htm
5451,TWIN DISC INC,100378,http://www.sec.gov/Archives/edgar/data/100378/000114036115022640/0001140361-15-022640-index.htm,100378,TWIN DISC INC,ex1-01.htm,2015-06-01 16:30:34,0001140361-15-022640,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/100378/000114036115022640/ex1-01.htm
5452,TWIN DISC INC,100378,http://www.sec.gov/Archives/edgar/data/100378/000114036115022640/0001140361-15-022640-index.htm,100378,TWIN DISC INC,0001140361-15-022640.txt,2015-06-01 16:30:34,0001140361-15-022640,Complete submission text file,https://www.sec.gov/Archives/edgar/data/100378/000114036115022640/0001140361-15-022640.txt
5453,TRACTOR SUPPLY CO /DE/,916365,http://www.sec.gov/Archives/edgar/data/916365/000091636514000112/0000916365-14-000112-index.htm,916365,TRACTOR SUPPLY CO /DE/,a06-02x14conflictmineralssd.htm,2014-06-02 16:05:31,0000916365-14-000112,SD,https://www.sec.gov/Archives/edgar/data/916365/000091636514000112/a06-02x14conflictmineralssd.htm
5454,TRACTOR SUPPLY CO /DE/,916365,http://www.sec.gov/Archives/edgar/data/916365/000091636514000112/0000916365-14-000112-index.htm,916365,TRACTOR SUPPLY CO /DE/,a06022014-conflictminerals.htm,2014-06-02 16:05:31,0000916365-14-000112,CONFLICT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/916365/000091636514000112/a06022014-conflictminerals.htm
5455,TRACTOR SUPPLY CO /DE/,916365,http://www.sec.gov/Archives/edgar/data/916365/000091636514000112/0000916365-14-000112-index.htm,916365,TRACTOR SUPPLY CO /DE/,tscologoa03.jpg,2014-06-02 16:05:31,0000916365-14-000112,GRAPHIC,https://www.sec.gov/Archives/edgar/data/916365/000091636514000112/tscologoa03.jpg
5456,TRACTOR SUPPLY CO /DE/,916365,http://www.sec.gov/Archives/edgar/data/916365/000091636514000112/0000916365-14-000112-index.htm,916365,TRACTOR SUPPLY CO /DE/,0000916365-14-000112.txt,2014-06-02 16:05:31,0000916365-14-000112,Complete submission text file,https://www.sec.gov/Archives/edgar/data/916365/000091636514000112/0000916365-14-000112.txt
5457,TRACTOR SUPPLY CO /DE/,916365,http://www.sec.gov/Archives/edgar/data/916365/000091636515000084/0000916365-15-000084-index.htm,916365,TRACTOR SUPPLY CO /DE/,a06-01x15conflictmineralssd.htm,2015-06-01 16:39:28,0000916365-15-000084,SD,https://www.sec.gov/Archives/edgar/data/916365/000091636515000084/a06-01x15conflictmineralssd.htm
5458,TRACTOR SUPPLY CO /DE/,916365,http://www.sec.gov/Archives/edgar/data/916365/000091636515000084/0000916365-15-000084-index.htm,916365,TRACTOR SUPPLY CO /DE/,a06012015-conflictminerals.htm,2015-06-01 16:39:28,0000916365-15-000084,CONFLICT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/916365/000091636515000084/a06012015-conflictminerals.htm
5459,TRACTOR SUPPLY CO /DE/,916365,http://www.sec.gov/Archives/edgar/data/916365/000091636515000084/0000916365-15-000084-index.htm,916365,TRACTOR SUPPLY CO /DE/,tscologoa03.jpg,2015-06-01 16:39:28,0000916365-15-000084,GRAPHIC,https://www.sec.gov/Archives/edgar/data/916365/000091636515000084/tscologoa03.jpg
5460,TRACTOR SUPPLY CO /DE/,916365,http://www.sec.gov/Archives/edgar/data/916365/000091636515000084/0000916365-15-000084-index.htm,916365,TRACTOR SUPPLY CO /DE/,0000916365-15-000084.txt,2015-06-01 16:39:28,0000916365-15-000084,Complete submission text file,https://www.sec.gov/Archives/edgar/data/916365/000091636515000084/0000916365-15-000084.txt
5461,CORE MOLDING TECHNOLOGIES INC,1026655,http://www.sec.gov/Archives/edgar/data/1026655/000102665514000019/0001026655-14-000019-index.htm,1026655,CORE MOLDING TECHNOLOGIES INC,draftformsdandcmr53014.htm,2014-06-02 15:56:58,0001026655-14-000019,SD,https://www.sec.gov/Archives/edgar/data/1026655/000102665514000019/draftformsdandcmr53014.htm
5462,CORE MOLDING TECHNOLOGIES INC,1026655,http://www.sec.gov/Archives/edgar/data/1026655/000102665514000019/0001026655-14-000019-index.htm,1026655,CORE MOLDING TECHNOLOGIES INC,exhibit1.htm,2014-06-02 15:56:58,0001026655-14-000019,EXHIBIT,https://www.sec.gov/Archives/edgar/data/1026655/000102665514000019/exhibit1.htm
5463,CORE MOLDING TECHNOLOGIES INC,1026655,http://www.sec.gov/Archives/edgar/data/1026655/000102665514000019/0001026655-14-000019-index.htm,1026655,CORE MOLDING TECHNOLOGIES INC,0001026655-14-000019.txt,2014-06-02 15:56:58,0001026655-14-000019,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1026655/000102665514000019/0001026655-14-000019.txt
5464,VEECO INSTRUMENTS INC,103145,http://www.sec.gov/Archives/edgar/data/103145/000110465914043333/0001104659-14-043333-index.htm,103145,VEECO INSTRUMENTS INC,a14-14413_1sd.htm,2014-06-02 16:18:27,0001104659-14-043333,SD,https://www.sec.gov/Archives/edgar/data/103145/000110465914043333/a14-14413_1sd.htm
5465,VEECO INSTRUMENTS INC,103145,http://www.sec.gov/Archives/edgar/data/103145/000110465914043333/0001104659-14-043333-index.htm,103145,VEECO INSTRUMENTS INC,0001104659-14-043333.txt,2014-06-02 16:18:27,0001104659-14-043333,Complete submission text file,https://www.sec.gov/Archives/edgar/data/103145/000110465914043333/0001104659-14-043333.txt
5466,VEECO INSTRUMENTS INC,103145,http://www.sec.gov/Archives/edgar/data/103145/000110465915042471/0001104659-15-042471-index.htm,103145,VEECO INSTRUMENTS INC,a15-13151_1sd.htm,2015-06-01 16:15:30,0001104659-15-042471,SD,https://www.sec.gov/Archives/edgar/data/103145/000110465915042471/a15-13151_1sd.htm
5467,VEECO INSTRUMENTS INC,103145,http://www.sec.gov/Archives/edgar/data/103145/000110465915042471/0001104659-15-042471-index.htm,103145,VEECO INSTRUMENTS INC,a15-13151_1ex1d01.htm,2015-06-01 16:15:30,0001104659-15-042471,EX-1.01,https://www.sec.gov/Archives/edgar/data/103145/000110465915042471/a15-13151_1ex1d01.htm
5468,VEECO INSTRUMENTS INC,103145,http://www.sec.gov/Archives/edgar/data/103145/000110465915042471/0001104659-15-042471-index.htm,103145,VEECO INSTRUMENTS INC,0001104659-15-042471.txt,2015-06-01 16:15:30,0001104659-15-042471,Complete submission text file,https://www.sec.gov/Archives/edgar/data/103145/000110465915042471/0001104659-15-042471.txt
5469,HANESBRANDS INC.,1359841,http://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/0001359841-14-000038-index.htm,1359841,Hanesbrands Inc.,hbi-20130602xsd.htm,2014-06-02 16:02:01,0001359841-14-000038,SD,https://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/hbi-20130602xsd.htm
5470,HANESBRANDS INC.,1359841,http://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/0001359841-14-000038-index.htm,1359841,Hanesbrands Inc.,hbi-20130602xex102.htm,2014-06-02 16:02:01,0001359841-14-000038,CONFLICT MINERALS REPORT,https://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/hbi-20130602xex102.htm
5471,HANESBRANDS INC.,1359841,http://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/0001359841-14-000038-index.htm,1359841,Hanesbrands Inc.,hanesbrandslogoa01.jpg,2014-06-02 16:02:01,0001359841-14-000038,,https://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/hanesbrandslogoa01.jpg
5472,HANESBRANDS INC.,1359841,http://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/0001359841-14-000038-index.htm,1359841,Hanesbrands Inc.,0001359841-14-000038.txt,2014-06-02 16:02:01,0001359841-14-000038,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1359841/000135984114000038/0001359841-14-000038.txt
5473,HANESBRANDS INC.,1359841,http://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/0001359841-15-000110-index.htm,1359841,Hanesbrands Inc.,hbi-20150528xsd.htm,2015-05-27 17:01:15,0001359841-15-000110,SD,https://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/hbi-20150528xsd.htm
5474,HANESBRANDS INC.,1359841,http://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/0001359841-15-000110-index.htm,1359841,Hanesbrands Inc.,hbi-20140528xex101.htm,2015-05-27 17:01:15,0001359841-15-000110,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/hbi-20140528xex101.htm
5475,HANESBRANDS INC.,1359841,http://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/0001359841-15-000110-index.htm,1359841,Hanesbrands Inc.,hanesbrandslogoa01.jpg,2015-05-27 17:01:15,0001359841-15-000110,,https://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/hanesbrandslogoa01.jpg
5476,HANESBRANDS INC.,1359841,http://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/0001359841-15-000110-index.htm,1359841,Hanesbrands Inc.,0001359841-15-000110.txt,2015-05-27 17:01:15,0001359841-15-000110,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1359841/000135984115000110/0001359841-15-000110.txt
5477,NEWPORT CORP,225263,http://www.sec.gov/Archives/edgar/data/225263/000110465914043198/0001104659-14-043198-index.htm,225263,NEWPORT CORP,a14-14421_1sd.htm,2014-06-02 12:35:13,0001104659-14-043198,SD,https://www.sec.gov/Archives/edgar/data/225263/000110465914043198/a14-14421_1sd.htm
5478,NEWPORT CORP,225263,http://www.sec.gov/Archives/edgar/data/225263/000110465914043198/0001104659-14-043198-index.htm,225263,NEWPORT CORP,a14-14421_1ex1d02.htm,2014-06-02 12:35:13,0001104659-14-043198,EX-1.02,https://www.sec.gov/Archives/edgar/data/225263/000110465914043198/a14-14421_1ex1d02.htm
5479,NEWPORT CORP,225263,http://www.sec.gov/Archives/edgar/data/225263/000110465914043198/0001104659-14-043198-index.htm,225263,NEWPORT CORP,0001104659-14-043198.txt,2014-06-02 12:35:13,0001104659-14-043198,Complete submission text file,https://www.sec.gov/Archives/edgar/data/225263/000110465914043198/0001104659-14-043198.txt
5480,NEWPORT CORP,225263,http://www.sec.gov/Archives/edgar/data/225263/000110465915042448/0001104659-15-042448-index.htm,225263,NEWPORT CORP,a15-13183_1sd.htm,2015-06-01 16:01:45,0001104659-15-042448,SD,https://www.sec.gov/Archives/edgar/data/225263/000110465915042448/a15-13183_1sd.htm
5481,NEWPORT CORP,225263,http://www.sec.gov/Archives/edgar/data/225263/000110465915042448/0001104659-15-042448-index.htm,225263,NEWPORT CORP,a15-13183_1ex1d01.htm,2015-06-01 16:01:45,0001104659-15-042448,EX-1.01,https://www.sec.gov/Archives/edgar/data/225263/000110465915042448/a15-13183_1ex1d01.htm
5482,NEWPORT CORP,225263,http://www.sec.gov/Archives/edgar/data/225263/000110465915042448/0001104659-15-042448-index.htm,225263,NEWPORT CORP,0001104659-15-042448.txt,2015-06-01 16:01:45,0001104659-15-042448,Complete submission text file,https://www.sec.gov/Archives/edgar/data/225263/000110465915042448/0001104659-15-042448.txt
5483,"OIL STATES INTERNATIONAL, INC",1121484,http://www.sec.gov/Archives/edgar/data/1121484/000143774914010340/0001437749-14-010340-index.htm,1121484,"OIL STATES INTERNATIONAL, INC",oilstates_sd.htm,2014-06-02 06:08:41,0001437749-14-010340,FORM SD,https://www.sec.gov/Archives/edgar/data/1121484/000143774914010340/oilstates_sd.htm
5484,"OIL STATES INTERNATIONAL, INC",1121484,http://www.sec.gov/Archives/edgar/data/1121484/000143774914010340/0001437749-14-010340-index.htm,1121484,"OIL STATES INTERNATIONAL, INC",ex1-01.htm,2014-06-02 06:08:41,0001437749-14-010340,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1121484/000143774914010340/ex1-01.htm
5485,"OIL STATES INTERNATIONAL, INC",1121484,http://www.sec.gov/Archives/edgar/data/1121484/000143774914010340/0001437749-14-010340-index.htm,1121484,"OIL STATES INTERNATIONAL, INC",0001437749-14-010340.txt,2014-06-02 06:08:41,0001437749-14-010340,Complete submission text file,https://www.sec.gov/Archives/edgar/data/1121484/000143774914010340/0001437749-14-010340.txt
5486,"OIL STATES INTERNATIONAL, INC",1121484,http://www.sec.gov/Archives/edgar/data/1121484/000143774915011439/0001437749-15-011439-index.htm,1121484,"OIL STATES INTERNATIONAL, INC",ois20150528_sd.htm,2015-06-01 06:02:01,0001437749-15-011439,FORM SD,https://www.sec.gov/Archives/edgar/data/1121484/000143774915011439/ois20150528_sd.htm
5487,"OIL STATES INTERNATIONAL, INC",1121484,http://www.sec.gov/Archives/edgar/data/1121484/000143774915011439/0001437749-15-011439-index.htm,1121484,"OIL STATES INTERNATIONAL, INC",ex1-01.htm,2015-06-01 06:02:01,0001437749-15-011439,EXHIBIT 1.01,https://www.sec.gov/Archives/edgar/data/1121484/000143774915011439/ex1-01.htm
