,link,size,filing_date,year,cik
2398,https://www.sec.gov/Archives/edgar/data/95574/000143774917010388/0001437749-17-010388-index.htm,23 KB,2017-05-31,2017,0000095574
2406,https://www.sec.gov/Archives/edgar/data/1002135/000100213517000040/0001002135-17-000040-index.htm,485 KB,2017-05-30,2017,0001002135
2412,https://www.sec.gov/Archives/edgar/data/1318605/000156459017011856/0001564590-17-011856-index.htm,263 KB,2017-05-30,2017,0001318605
2418,https://www.sec.gov/Archives/edgar/data/926282/000119312517183834/0001193125-17-183834-index.htm,53 KB,2017-05-25,2017,0000926282
2424,https://www.sec.gov/Archives/edgar/data/808362/000095010317005133/0000950103-17-005133-index.htm,522 KB,2017-05-31,2017,0000808362
2430,https://www.sec.gov/Archives/edgar/data/1551152/000110465917036422/0001104659-17-036422-index.htm,42 KB,2017-05-31,2017,0001551152
2436,https://www.sec.gov/Archives/edgar/data/1003935/000117891317001706/0001178913-17-001706-index.htm,541 KB,2017-06-05,2017,0001003935
2442,https://www.sec.gov/Archives/edgar/data/1308547/000119312517183751/0001193125-17-183751-index.htm,125 KB,2017-05-25,2017,0001308547
2456,https://www.sec.gov/Archives/edgar/data/1239819/000123981917000050/0001239819-17-000050-index.htm,37 KB,2017-05-31,2017,0001239819
2461,https://www.sec.gov/Archives/edgar/data/849547/000084954717000059/0000849547-17-000059-index.htm,539 KB,2017-05-31,2017,0000849547
2467,https://www.sec.gov/Archives/edgar/data/711404/000119312517189358/0001193125-17-189358-index.htm,39 KB,2017-05-31,2017,0000711404
2473,https://www.sec.gov/Archives/edgar/data/1078207/000107820717000027/0001078207-17-000027-index.htm,68 KB,2017-05-25,2017,0001078207
2479,https://www.sec.gov/Archives/edgar/data/1512077/000119312517188187/0001193125-17-188187-index.htm,32 KB,2017-05-31,2017,0001512077
2482,https://www.sec.gov/Archives/edgar/data/1406666/000140666617000067/0001406666-17-000067-index.htm,351 KB,2017-05-31,2017,0001406666
2488,https://www.sec.gov/Archives/edgar/data/889331/000143774917010399/0001437749-17-010399-index.htm,273 KB,2017-05-31,2017,0000889331
2498,https://www.sec.gov/Archives/edgar/data/1073404/000110465917033817/0001104659-17-033817-index.htm,21 KB,2017-05-18,2017,0001073404
2504,https://www.sec.gov/Archives/edgar/data/764478/000076447817000016/0000764478-17-000016-index.htm,589 KB,2017-05-31,2017,0000764478
2510,https://www.sec.gov/Archives/edgar/data/1590976/000159097617000048/0001590976-17-000048-index.htm,2 MB,2017-05-25,2017,0001590976
2514,https://www.sec.gov/Archives/edgar/data/1049521/000104952117000035/0001049521-17-000035-index.htm,46 KB,2017-05-31,2017,0001049521
2520,https://www.sec.gov/Archives/edgar/data/780571/000078057117000012/0000780571-17-000012-index.htm,31 KB,2017-05-16,2017,0000780571
2527,https://www.sec.gov/Archives/edgar/data/1059562/000105956217000017/0001059562-17-000017-index.htm,53 KB,2017-05-30,2017,0001059562
2533,https://www.sec.gov/Archives/edgar/data/1592058/000119312517179123/0001193125-17-179123-index.htm,51 KB,2017-05-23,2017,0001592058
2540,https://www.sec.gov/Archives/edgar/data/31235/000156459017011917/0001564590-17-011917-index.htm,523 KB,2017-05-31,2017,0000031235
2546,https://www.sec.gov/Archives/edgar/data/1070304/000119312517188193/0001193125-17-188193-index.htm,25 KB,2017-05-31,2017,0001070304
2552,https://www.sec.gov/Archives/edgar/data/16058/000156459017011960/0001564590-17-011960-index.htm,443 KB,2017-05-31,2017,0000016058
2558,https://www.sec.gov/Archives/edgar/data/804753/000080475317000023/0000804753-17-000023-index.htm,49 KB,2017-05-25,2017,0000804753
2564,https://www.sec.gov/Archives/edgar/data/21535/000143774917010303/0001437749-17-010303-index.htm,480 KB,2017-05-30,2017,0000021535
2570,https://www.sec.gov/Archives/edgar/data/1613103/000161310317000010/0001613103-17-000010-index.htm,541 KB,2017-05-11,2017,0001613103
2575,https://www.sec.gov/Archives/edgar/data/919012/000119312517185571/0001193125-17-185571-index.htm,56 KB,2017-05-26,2017,0000919012
2581,https://www.sec.gov/Archives/edgar/data/60977/000114420417030075/0001144204-17-030075-index.htm,15 KB,2017-05-30,2017,0000060977
2590,https://www.sec.gov/Archives/edgar/data/1144215/000114421517000056/0001144215-17-000056-index.htm,329 KB,2017-05-31,2017,0001144215
2596,https://www.sec.gov/Archives/edgar/data/1018963/000101896317000016/0001018963-17-000016-index.htm,39 KB,2017-05-31,2017,0001018963
2602,https://www.sec.gov/Archives/edgar/data/892553/000089255317000031/0000892553-17-000031-index.htm,63 KB,2017-05-31,2017,0000892553
2606,https://www.sec.gov/Archives/edgar/data/1095277/000119312517176026/0001193125-17-176026-index.htm,35 KB,2017-05-19,2017,0001095277
2611,https://www.sec.gov/Archives/edgar/data/730263/000114420417030135/0001144204-17-030135-index.htm,229 KB,2017-05-30,2017,0000730263
2617,https://www.sec.gov/Archives/edgar/data/1126741/000110465917035196/0001104659-17-035196-index.htm,24 KB,2017-05-25,2017,0001126741
2626,https://www.sec.gov/Archives/edgar/data/811596/000081159617000025/0000811596-17-000025-index.htm,31 KB,2017-05-26,2017,0000811596
2631,https://www.sec.gov/Archives/edgar/data/879526/000114420417029689/0001144204-17-029689-index.htm,288 KB,2017-05-26,2017,0000879526
2638,https://www.sec.gov/Archives/edgar/data/861884/000110465917037301/0001104659-17-037301-index.htm,26 KB,2017-06-05,2017,0000861884
2644,https://www.sec.gov/Archives/edgar/data/1032975/000103297517000018/0001032975-17-000018-index.htm,270 KB,2017-05-30,2017,0001032975
2650,https://www.sec.gov/Archives/edgar/data/100726/000156459017008729/0001564590-17-008729-index.htm,26 KB,2017-05-04,2017,0000100726
2657,https://www.sec.gov/Archives/edgar/data/1318568/000155837017004552/0001558370-17-004552-index.htm,683 KB,2017-05-26,2017,0001318568
2660,https://www.sec.gov/Archives/edgar/data/944809/000119312517273170/0001193125-17-273170-index.htm,50 KB,2017-08-30,2017,0000944809
2665,https://www.sec.gov/Archives/edgar/data/1160958/000143774917010400/0001437749-17-010400-index.htm,58 KB,2017-05-31,2017,0001160958
2672,https://www.sec.gov/Archives/edgar/data/879764/000119312517188505/0001193125-17-188505-index.htm,193 KB,2017-05-31,2017,0000879764
2678,https://www.sec.gov/Archives/edgar/data/867374/000119312517189403/0001193125-17-189403-index.htm,254 KB,2017-05-31,2017,0000867374
2684,https://www.sec.gov/Archives/edgar/data/1211351/000110465917036557/0001104659-17-036557-index.htm,24 KB,2017-05-31,2017,0001211351
2690,https://www.sec.gov/Archives/edgar/data/89140/000157104917005364/0001571049-17-005364-index.htm,16 KB,2017-05-25,2017,0000089140
2695,https://www.sec.gov/Archives/edgar/data/927653/000119312517188373/0001193125-17-188373-index.htm,40 KB,2017-05-31,2017,0000927653
2701,https://www.sec.gov/Archives/edgar/data/42682/000119312517189190/0001193125-17-189190-index.htm,166 KB,2017-05-31,2017,0000042682
2707,https://www.sec.gov/Archives/edgar/data/23197/000002319717000010/0000023197-17-000010-index.htm,74 KB,2017-05-31,2017,0000023197
2713,https://www.sec.gov/Archives/edgar/data/745732/000074573217000023/0000745732-17-000023-index.htm,28 KB,2017-05-25,2017,0000745732
2719,https://www.sec.gov/Archives/edgar/data/27419/000110465917036410/0001104659-17-036410-index.htm,179 KB,2017-05-31,2017,0000027419
2725,https://www.sec.gov/Archives/edgar/data/27996/000002799617000073/0000027996-17-000073-index.htm,166 KB,2017-05-30,2017,0000027996
2729,https://www.sec.gov/Archives/edgar/data/1130713/000110465917036485/0001104659-17-036485-index.htm,49 KB,2017-05-31,2017,0001130713
2735,https://www.sec.gov/Archives/edgar/data/48898/000119312517188923/0001193125-17-188923-index.htm,40 KB,2017-05-31,2017,0000048898
2742,https://www.sec.gov/Archives/edgar/data/743316/000074331617000017/0000743316-17-000017-index.htm,469 KB,2017-05-30,2017,0000743316
2749,https://www.sec.gov/Archives/edgar/data/1466593/000143774917010383/0001437749-17-010383-index.htm,53 KB,2017-05-31,2017,0001466593
2755,https://www.sec.gov/Archives/edgar/data/794367/000079436717000078/0000794367-17-000078-index.htm,227 KB,2017-05-26,2017,0000794367
2761,https://www.sec.gov/Archives/edgar/data/1530721/000119312517189324/0001193125-17-189324-index.htm,146 KB,2017-05-31,2017,0001530721
2767,https://www.sec.gov/Archives/edgar/data/1049659/000129281417001480/0001292814-17-001480-index.htm,21 KB,2017-06-01,2017,0001049659
2773,https://www.sec.gov/Archives/edgar/data/1299139/000149315217006026/0001493152-17-006026-index.htm,45 KB,2017-05-31,2017,0001299139
2782,https://www.sec.gov/Archives/edgar/data/72162/000005925517000057/0000059255-17-000057-index.htm,13 KB,2017-05-30,2017,0000072162
2787,https://www.sec.gov/Archives/edgar/data/789933/000078993317000032/0000789933-17-000032-index.htm,104 KB,2017-05-26,2017,0000789933
2793,https://www.sec.gov/Archives/edgar/data/1012019/000143774917010390/0001437749-17-010390-index.htm,45 KB,2017-05-31,2017,0001012019
2799,https://www.sec.gov/Archives/edgar/data/833444/000083344417000020/0000833444-17-000020-index.htm,616 KB,2017-05-31,2017,0000833444
2805,https://www.sec.gov/Archives/edgar/data/110621/000119312517189367/0001193125-17-189367-index.htm,270 KB,2017-05-31,2017,0000110621
2811,https://www.sec.gov/Archives/edgar/data/42888/000004288817000016/0000042888-17-000016-index.htm,603 KB,2017-05-31,2017,0000042888
2817,https://www.sec.gov/Archives/edgar/data/73756/000007375617000040/0000073756-17-000040-index.htm,488 KB,2017-05-30,2017,0000073756
2826,https://www.sec.gov/Archives/edgar/data/1350653/000119312517188690/0001193125-17-188690-index.htm,14 KB,2017-05-31,2017,0001350653
2830,https://www.sec.gov/Archives/edgar/data/789132/000078913217000067/0000789132-17-000067-index.htm,56 KB,2017-05-30,2017,0000789132
2837,https://www.sec.gov/Archives/edgar/data/1051251/000156459017011906/0001564590-17-011906-index.htm,139 KB,2017-05-31,2017,0001051251
2843,https://www.sec.gov/Archives/edgar/data/1433660/000143366017000019/0001433660-17-000019-index.htm,546 KB,2017-05-31,2017,0001433660
2847,https://www.sec.gov/Archives/edgar/data/945828/000118518517001020/0001185185-17-001020-index.htm,27 KB,2017-05-03,2017,0000945828
2851,https://www.sec.gov/Archives/edgar/data/103730/000010373017000022/0000103730-17-000022-index.htm,252 KB,2017-05-24,2017,0000103730
2858,https://www.sec.gov/Archives/edgar/data/103145/000110465917034871/0001104659-17-034871-index.htm,498 KB,2017-05-24,2017,0000103145
2864,https://www.sec.gov/Archives/edgar/data/915389/000091538917000029/0000915389-17-000029-index.htm,130 KB,2017-05-31,2017,0000915389
2870,https://www.sec.gov/Archives/edgar/data/1097149/000109714917000023/0001097149-17-000023-index.htm,473 KB,2017-05-30,2017,0001097149
2874,https://www.sec.gov/Archives/edgar/data/1267130/000126713017000048/0001267130-17-000048-index.htm,164 KB,2017-05-15,2017,0001267130
2880,https://www.sec.gov/Archives/edgar/data/50725/000005072517000039/0000050725-17-000039-index.htm,67 KB,2017-05-31,2017,0000050725
2886,https://www.sec.gov/Archives/edgar/data/1394029/000114420417029674/0001144204-17-029674-index.htm,25 KB,2017-05-26,2017,0001394029
2892,https://www.sec.gov/Archives/edgar/data/1000683/000114420417031318/0001144204-17-031318-index.htm,28 KB,2017-06-06,2017,0001000683
2899,https://www.sec.gov/Archives/edgar/data/12208/000001220817000033/0000012208-17-000033-index.htm,49 KB,2017-05-10,2017,0000012208
2905,https://www.sec.gov/Archives/edgar/data/45012/000004501217000112/0000045012-17-000112-index.htm,789 KB,2017-05-26,2017,0000045012
2911,https://www.sec.gov/Archives/edgar/data/1481582/000119312517187427/0001193125-17-187427-index.htm,16 KB,2017-05-30,2017,0001481582
2916,https://www.sec.gov/Archives/edgar/data/88941/000119312517189422/0001193125-17-189422-index.htm,51 KB,2017-05-31,2017,0000088941
2920,https://www.sec.gov/Archives/edgar/data/906193/000090619317000043/0000906193-17-000043-index.htm,582 KB,2017-05-25,2017,0000906193
2926,https://www.sec.gov/Archives/edgar/data/895419/000089541917000046/0000895419-17-000046-index.htm,548 KB,2017-05-30,2017,0000895419
2932,https://www.sec.gov/Archives/edgar/data/9984/000120677417001753/0001206774-17-001753-index.htm,19 KB,2017-05-31,2017,0000009984
2941,https://www.sec.gov/Archives/edgar/data/775368/000119312517189012/0001193125-17-189012-index.htm,37 KB,2017-05-31,2017,0000775368
2944,https://www.sec.gov/Archives/edgar/data/1162194/000116219417000063/0001162194-17-000063-index.htm,394 KB,2017-05-31,2017,0001162194
2950,https://www.sec.gov/Archives/edgar/data/924168/000092416817000036/0000924168-17-000036-index.htm,55 KB,2017-05-26,2017,0000924168
2953,https://www.sec.gov/Archives/edgar/data/1001039/000100103917000098/0001001039-17-000098-index.htm,486 KB,2017-05-26,2017,0001001039
2959,https://www.sec.gov/Archives/edgar/data/29669/000119312517179712/0001193125-17-179712-index.htm,35 KB,2017-05-23,2017,0000029669
2965,https://www.sec.gov/Archives/edgar/data/33488/000114420417027518/0001144204-17-027518-index.htm,15 KB,2017-05-15,2017,0000033488
2971,https://www.sec.gov/Archives/edgar/data/851968/000085196817000059/0000851968-17-000059-index.htm,22 KB,2017-05-15,2017,0000851968
2977,https://www.sec.gov/Archives/edgar/data/882508/000088250817000029/0000882508-17-000029-index.htm,329 KB,2017-05-18,2017,0000882508
2983,https://www.sec.gov/Archives/edgar/data/351789/000089710117000687/0000897101-17-000687-index.htm,37 KB,2017-05-31,2017,0000351789
2989,https://www.sec.gov/Archives/edgar/data/1138723/000110465917036559/0001104659-17-036559-index.htm,23 KB,2017-05-31,2017,0001138723
2995,https://www.sec.gov/Archives/edgar/data/1524025/000162828017006000/0001628280-17-006000-index.htm,36 KB,2017-05-26,2017,0001524025
2996,https://www.sec.gov/Archives/edgar/data/1524025/000162828017005966/0001628280-17-005966-index.htm,35 KB,2017-05-26,2017,0001524025
3002,https://www.sec.gov/Archives/edgar/data/1633978/000163397817000057/0001633978-17-000057-index.htm,303 KB,2017-05-31,2017,0001633978
3006,https://www.sec.gov/Archives/edgar/data/1033767/000119312517188337/0001193125-17-188337-index.htm,316 KB,2017-05-31,2017,0001033767
3012,https://www.sec.gov/Archives/edgar/data/31107/000003110717000024/0000031107-17-000024-index.htm,48 KB,2017-05-31,2017,0000031107
3020,https://www.sec.gov/Archives/edgar/data/56701/000005670117000010/0000056701-17-000010-index.htm,27 KB,2017-05-02,2017,0000056701
3026,https://www.sec.gov/Archives/edgar/data/866609/000086660917000010/0000866609-17-000010-index.htm,323 KB,2017-05-31,2017,0000866609
3032,https://www.sec.gov/Archives/edgar/data/804328/000123445217000106/0001234452-17-000106-index.htm,471 KB,2017-05-12,2017,0000804328
3039,https://www.sec.gov/Archives/edgar/data/320187/000032018717000051/0000320187-17-000051-index.htm,162 KB,2017-05-31,2017,0000320187
3045,https://www.sec.gov/Archives/edgar/data/1378992/000137899217000020/0001378992-17-000020-index.htm,16 KB,2017-05-22,2017,0001378992
3049,https://www.sec.gov/Archives/edgar/data/1333822/000156459017011935/0001564590-17-011935-index.htm,53 KB,2017-05-31,2017,0001333822
3054,https://www.sec.gov/Archives/edgar/data/866121/000110465917036592/0001104659-17-036592-index.htm,131 KB,2017-05-31,2017,0000866121
3060,https://www.sec.gov/Archives/edgar/data/849395/000119312517188479/0001193125-17-188479-index.htm,72 KB,2017-05-31,2017,0000849395
3067,https://www.sec.gov/Archives/edgar/data/1619762/000110465917034042/0001104659-17-034042-index.htm,600 KB,2017-05-19,2017,0001619762
3072,https://www.sec.gov/Archives/edgar/data/1483510/000148351017000059/0001483510-17-000059-index.htm,48 KB,2017-05-31,2017,0001483510
3079,https://www.sec.gov/Archives/edgar/data/35214/000119312517168603/0001193125-17-168603-index.htm,15 KB,2017-05-12,2017,0000035214
3085,https://www.sec.gov/Archives/edgar/data/1094084/000168316817001371/0001683168-17-001371-index.htm,16 KB,2017-05-22,2017,0001094084
3092,https://www.sec.gov/Archives/edgar/data/1120370/000155837017004604/0001558370-17-004604-index.htm,102 KB,2017-05-31,2017,0001120370
3098,https://www.sec.gov/Archives/edgar/data/68505/000119312517183817/0001193125-17-183817-index.htm,159 KB,2017-05-25,2017,0000068505
3104,https://www.sec.gov/Archives/edgar/data/1333141/000110465917036358/0001104659-17-036358-index.htm,405 KB,2017-05-31,2017,0001333141
3110,https://www.sec.gov/Archives/edgar/data/1067428/000119312517172702/0001193125-17-172702-index.htm,34 KB,2017-05-17,2017,0001067428
3114,https://www.sec.gov/Archives/edgar/data/93676/000143774917009974/0001437749-17-009974-index.htm,33 KB,2017-05-24,2017,0000093676
3120,https://www.sec.gov/Archives/edgar/data/101984/000010198417000024/0000101984-17-000024-index.htm,161 KB,2017-05-26,2017,0000101984
3126,https://www.sec.gov/Archives/edgar/data/1606498/000160649817000038/0001606498-17-000038-index.htm,451 KB,2017-05-25,2017,0001606498
3130,https://www.sec.gov/Archives/edgar/data/883980/000110465917036578/0001104659-17-036578-index.htm,452 KB,2017-05-31,2017,0000883980
3138,https://www.sec.gov/Archives/edgar/data/1350593/000135059317000038/0001350593-17-000038-index.htm,26 KB,2017-05-31,2017,0001350593
3144,https://www.sec.gov/Archives/edgar/data/87050/000121390017006025/0001213900-17-006025-index.htm,18 KB,2017-05-31,2017,0000087050
3147,https://www.sec.gov/Archives/edgar/data/95953/000009595317000059/0000095953-17-000059-index.htm,61 KB,2017-05-31,2017,0000095953
3154,https://www.sec.gov/Archives/edgar/data/8146/000119312517146912/0001193125-17-146912-index.htm,16 KB,2017-04-28,2017,0000008146
3160,https://www.sec.gov/Archives/edgar/data/1593936/000155837017004572/0001558370-17-004572-index.htm,56 KB,2017-05-30,2017,0001593936
3165,https://www.sec.gov/Archives/edgar/data/811240/000156459017010228/0001564590-17-010228-index.htm,496 KB,2017-05-10,2017,0000811240
3171,https://www.sec.gov/Archives/edgar/data/1606757/000160675717000019/0001606757-17-000019-index.htm,1 MB,2017-05-31,2017,0001606757
3176,https://www.sec.gov/Archives/edgar/data/109177/000095014217001146/0000950142-17-001146-index.htm,20 KB,2017-05-31,2017,0000109177
3183,https://www.sec.gov/Archives/edgar/data/808450/000119312517184556/0001193125-17-184556-index.htm,45 KB,2017-05-26,2017,0000808450
3189,https://www.sec.gov/Archives/edgar/data/1012100/000119312517185019/0001193125-17-185019-index.htm,256 KB,2017-05-26,2017,0001012100
3195,https://www.sec.gov/Archives/edgar/data/1121484/000143774917010184/0001437749-17-010184-index.htm,34 KB,2017-05-26,2017,0001121484
3201,https://www.sec.gov/Archives/edgar/data/72333/000007233317000116/0000072333-17-000116-index.htm,105 KB,2017-05-31,2017,0000072333
3205,https://www.sec.gov/Archives/edgar/data/106618/000010661817000013/0000106618-17-000013-index.htm,82 KB,2017-05-30,2017,0000106618
3211,https://www.sec.gov/Archives/edgar/data/1290900/000162828017006096/0001628280-17-006096-index.htm,420 KB,2017-05-31,2017,0001290900
3217,https://www.sec.gov/Archives/edgar/data/82811/000089706917000346/0000897069-17-000346-index.htm,397 KB,2017-05-31,2017,0000082811
3224,https://www.sec.gov/Archives/edgar/data/897429/000089742917000088/0000897429-17-000088-index.htm,107 KB,2017-05-25,2017,0000897429
3230,https://www.sec.gov/Archives/edgar/data/1645590/000162828017006024/0001628280-17-006024-index.htm,611 KB,2017-05-30,2017,0001645590
3234,https://www.sec.gov/Archives/edgar/data/89800/000119312517187554/0001193125-17-187554-index.htm,58 KB,2017-05-30,2017,0000089800
3240,https://www.sec.gov/Archives/edgar/data/1033905/000103390517000070/0001033905-17-000070-index.htm,276 KB,2017-05-30,2017,0001033905
3246,https://www.sec.gov/Archives/edgar/data/46619/000004661917000031/0000046619-17-000031-index.htm,80 KB,2017-05-25,2017,0000046619
3252,https://www.sec.gov/Archives/edgar/data/1750/000110465917036544/0001104659-17-036544-index.htm,72 KB,2017-05-31,2017,0000001750
3257,https://www.sec.gov/Archives/edgar/data/1111759/000119312517188199/0001193125-17-188199-index.htm,184 KB,2017-05-31,2017,0001111759
3262,https://www.sec.gov/Archives/edgar/data/894237/000114036117022963/0001140361-17-022963-index.htm,519 KB,2017-05-31,2017,0000894237
3267,https://www.sec.gov/Archives/edgar/data/827054/000082705417000104/0000827054-17-000104-index.htm,708 KB,2017-05-31,2017,0000827054
3273,https://www.sec.gov/Archives/edgar/data/94845/000009484517000028/0000094845-17-000028-index.htm,60 KB,2017-05-31,2017,0000094845
3279,https://www.sec.gov/Archives/edgar/data/315374/000114420417030268/0001144204-17-030268-index.htm,200 KB,2017-05-31,2017,0000315374
3285,https://www.sec.gov/Archives/edgar/data/1288469/000128846917000023/0001288469-17-000023-index.htm,393 KB,2017-05-30,2017,0001288469
3291,https://www.sec.gov/Archives/edgar/data/1020214/000119312517189293/0001193125-17-189293-index.htm,38 KB,2017-05-31,2017,0001020214
3297,https://www.sec.gov/Archives/edgar/data/42582/000119312517188603/0001193125-17-188603-index.htm,53 KB,2017-05-31,2017,0000042582
3303,https://www.sec.gov/Archives/edgar/data/1114925/000168316817001413/0001683168-17-001413-index.htm,38 KB,2017-05-25,2017,0001114925
3309,https://www.sec.gov/Archives/edgar/data/93410/000009341017000021/0000093410-17-000021-index.htm,18 KB,2017-05-23,2017,0000093410
3315,https://www.sec.gov/Archives/edgar/data/1110803/000111080317000032/0001110803-17-000032-index.htm,40 KB,2017-06-05,2017,0001110803
3321,https://www.sec.gov/Archives/edgar/data/9389/000000938917000020/0000009389-17-000020-index.htm,280 KB,2017-05-25,2017,0000009389
3327,https://www.sec.gov/Archives/edgar/data/883241/000119312517189362/0001193125-17-189362-index.htm,66 KB,2017-05-31,2017,0000883241
3333,https://www.sec.gov/Archives/edgar/data/1466258/000146625817000150/0001466258-17-000150-index.htm,314 KB,2017-05-31,2017,0001466258
3339,https://www.sec.gov/Archives/edgar/data/26780/000119312517185634/0001193125-17-185634-index.htm,38 KB,2017-05-26,2017,0000026780
3345,https://www.sec.gov/Archives/edgar/data/202058/000020205817000027/0000202058-17-000027-index.htm,120 KB,2017-05-30,2017,0000202058
3351,https://www.sec.gov/Archives/edgar/data/1180145/000118014517000028/0001180145-17-000028-index.htm,60 KB,2017-06-06,2017,0001180145
3357,https://www.sec.gov/Archives/edgar/data/849869/000084986917000024/0000849869-17-000024-index.htm,150 KB,2017-05-31,2017,0000849869
3363,https://www.sec.gov/Archives/edgar/data/708821/000114036117023113/0001140361-17-023113-index.htm,26 KB,2017-05-31,2017,0000708821
3371,https://www.sec.gov/Archives/edgar/data/915913/000119312517176720/0001193125-17-176720-index.htm,14 KB,2017-05-19,2017,0000915913
3377,https://www.sec.gov/Archives/edgar/data/1280452/000143774917010393/0001437749-17-010393-index.htm,28 KB,2017-05-31,2017,0001280452
3383,https://www.sec.gov/Archives/edgar/data/1420800/000119312517189315/0001193125-17-189315-index.htm,186 KB,2017-05-31,2017,0001420800
3389,https://www.sec.gov/Archives/edgar/data/926326/000092632617000021/0000926326-17-000021-index.htm,727 KB,2017-05-31,2017,0000926326
3395,https://www.sec.gov/Archives/edgar/data/1109345/000117891317001660/0001178913-17-001660-index.htm,253 KB,2017-05-30,2017,0001109345
3405,https://www.sec.gov/Archives/edgar/data/1001902/000119312517189233/0001193125-17-189233-index.htm,257 KB,2017-05-31,2017,0001001902
3411,https://www.sec.gov/Archives/edgar/data/1296445/000143774917010212/0001437749-17-010212-index.htm,548 KB,2017-05-30,2017,0001296445
3415,https://www.sec.gov/Archives/edgar/data/909791/000090979117000033/0000909791-17-000033-index.htm,705 KB,2017-05-22,2017,0000909791
3423,https://www.sec.gov/Archives/edgar/data/64472/000119312517186398/0001193125-17-186398-index.htm,20 KB,2017-05-30,2017,0000064472
3429,https://www.sec.gov/Archives/edgar/data/19446/000110465917035858/0001104659-17-035858-index.htm,109 KB,2017-05-30,2017,0000019446
3444,https://www.sec.gov/Archives/edgar/data/1409375/000140937517000016/0001409375-17-000016-index.htm,34 KB,2017-05-24,2017,0001409375
3450,https://www.sec.gov/Archives/edgar/data/749098/000110465917036451/0001104659-17-036451-index.htm,342 KB,2017-05-31,2017,0000749098
3456,https://www.sec.gov/Archives/edgar/data/1439095/000119312517181709/0001193125-17-181709-index.htm,72 KB,2017-05-24,2017,0001439095
3462,https://www.sec.gov/Archives/edgar/data/1675820/000167582017000038/0001675820-17-000038-index.htm,345 KB,2017-05-30,2017,0001675820
3465,https://www.sec.gov/Archives/edgar/data/1163302/000116330217000025/0001163302-17-000025-index.htm,17 KB,2017-05-30,2017,0001163302
3473,https://www.sec.gov/Archives/edgar/data/1603923/000160392317000083/0001603923-17-000083-index.htm,437 KB,2017-05-30,2017,0001603923
3478,https://www.sec.gov/Archives/edgar/data/825542/000144398417000039/0001443984-17-000039-index.htm,31 KB,2017-05-31,2017,0000825542
3485,https://www.sec.gov/Archives/edgar/data/912562/000091256217000025/0000912562-17-000025-index.htm,52 KB,2017-05-25,2017,0000912562
3490,https://www.sec.gov/Archives/edgar/data/91668/000121390017006456/0001213900-17-006456-index.htm,18 KB,2017-06-14,2017,0000091668
3495,https://www.sec.gov/Archives/edgar/data/881890/000114036117023083/0001140361-17-023083-index.htm,252 KB,2017-05-31,2017,0000881890
3501,https://www.sec.gov/Archives/edgar/data/844965/000156459017011861/0001564590-17-011861-index.htm,32 KB,2017-05-31,2017,0000844965
3506,https://www.sec.gov/Archives/edgar/data/810509/000165495417005231/0001654954-17-005231-index.htm,22 KB,2017-05-31,2017,0000810509
3515,https://www.sec.gov/Archives/edgar/data/65759/000101054917000222/0001010549-17-000222-index.htm,504 KB,2017-05-31,2017,0000065759
3521,https://www.sec.gov/Archives/edgar/data/1042893/000119312517176621/0001193125-17-176621-index.htm,18 KB,2017-05-19,2017,0001042893
3527,https://www.sec.gov/Archives/edgar/data/1596532/000159653217000145/0001596532-17-000145-index.htm,398 KB,2017-05-30,2017,0001596532
3530,https://www.sec.gov/Archives/edgar/data/1413447/000119312517188186/0001193125-17-188186-index.htm,152 KB,2017-05-31,2017,0001413447
3536,https://www.sec.gov/Archives/edgar/data/1049502/000119312517187151/0001193125-17-187151-index.htm,842 KB,2017-05-30,2017,0001049502
3542,https://www.sec.gov/Archives/edgar/data/77360/000119312517189357/0001193125-17-189357-index.htm,449 KB,2017-05-31,2017,0000077360
3548,https://www.sec.gov/Archives/edgar/data/2186/000165495417005190/0001654954-17-005190-index.htm,59 KB,2017-05-31,2017,0000002186
3554,https://www.sec.gov/Archives/edgar/data/723254/000072325417000016/0000723254-17-000016-index.htm,63 KB,2017-05-17,2017,0000723254
3560,https://www.sec.gov/Archives/edgar/data/915778/000143774917010175/0001437749-17-010175-index.htm,254 KB,2017-05-26,2017,0000915778
3566,https://www.sec.gov/Archives/edgar/data/1506492/000110465917036234/0001104659-17-036234-index.htm,41 KB,2017-05-30,2017,0001506492
3572,https://www.sec.gov/Archives/edgar/data/40533/000119312517188658/0001193125-17-188658-index.htm,17 KB,2017-05-31,2017,0000040533
3578,https://www.sec.gov/Archives/edgar/data/1129260/000112926017000017/0001129260-17-000017-index.htm,67 KB,2017-05-30,2017,0001129260
3584,https://www.sec.gov/Archives/edgar/data/74303/000007430317000051/0000074303-17-000051-index.htm,114 KB,2017-05-30,2017,0000074303
3590,https://www.sec.gov/Archives/edgar/data/37996/000003799617000051/0000037996-17-000051-index.htm,92 KB,2017-05-26,2017,0000037996
3596,https://www.sec.gov/Archives/edgar/data/916365/000091636517000079/0000916365-17-000079-index.htm,350 KB,2017-05-25,2017,0000916365
3603,https://www.sec.gov/Archives/edgar/data/1048695/000104869517000018/0001048695-17-000018-index.htm,605 KB,2017-05-31,2017,0001048695
3607,https://www.sec.gov/Archives/edgar/data/790715/000143774917010414/0001437749-17-010414-index.htm,194 KB,2017-06-01,2017,0000790715
3611,https://www.sec.gov/Archives/edgar/data/945699/000119312517189117/0001193125-17-189117-index.htm,61 KB,2017-05-31,2017,0000945699
